Timestep,Branch,Current(A),P(kW),Q(kvar),Losses(kW)
2012-07-07 16:30:00,line_003_004,1.0099,-0.0641,0.0011,0.0
2012-07-07 17:00:00,line_001_002,4.442,0.229,0.1277,0.0
2012-07-07 17:00:00,line_002_003,0.6077,0.0083,0.0208,0.0
2012-07-07 17:00:00,line_003_004,0.5079,-0.0322,0.0012,0.0
2012-07-07 17:30:00,line_001_002,4.5508,0.2,0.1356,0.0
2012-07-07 17:30:00,line_002_003,0.9083,-0.0555,0.0118,0.0
2012-07-07 17:30:00,line_003_004,1.2223,-0.0776,0.0011,0.0
2012-07-07 18:00:00,line_001_002,3.4892,0.1853,0.0997,0.0
2012-07-07 18:00:00,line_002_003,0.5188,0.015,0.0172,0.0
2012-07-07 18:00:00,line_003_004,0.2862,-0.0181,0.0012,0.0
2012-07-07 18:30:00,line_001_002,5.3134,0.2939,0.1496,0.0
2012-07-07 18:30:00,line_002_003,0.4888,0.0178,0.0159,0.0
2012-07-07 18:30:00,line_003_004,0.1991,-0.0126,0.0012,0.0
2012-07-07 19:00:00,line_001_002,3.6235,0.1516,0.1091,0.0
2012-07-07 19:00:00,line_002_003,0.7528,-0.0428,0.015,0.0
2012-07-07 19:00:00,line_003_004,1.1238,-0.0714,0.0011,0.0
2012-07-07 19:30:00,line_001_002,4.4357,0.2548,0.1193,0.0
2012-07-07 19:30:00,line_002_003,0.6994,0.0412,0.0158,0.0
2012-07-07 19:30:00,line_003_004,0.0995,0.0062,-0.0011,0.0
2012-07-07 20:00:00,line_001_002,4.0941,0.1961,0.1199,0.0
2012-07-07 20:00:00,line_002_003,0.613,-0.0075,0.0212,0.0
2012-07-07 20:00:00,line_003_004,0.7715,-0.049,0.0012,0.0
2012-07-07 20:30:00,line_001_002,3.7734,0.2011,0.1076,0.0
2012-07-07 20:30:00,line_002_003,0.4701,0.0116,0.0159,0.0
2012-07-07 20:30:00,line_003_004,0.2964,-0.0188,0.0012,0.0
2012-07-07 21:00:00,line_001_002,4.7589,0.2548,0.1353,0.0
2012-07-07 21:00:00,line_002_003,0.8062,0.0284,0.0257,0.0
2012-07-07 21:00:00,line_003_004,0.3511,-0.0223,0.0012,0.0
2012-07-07 21:30:00,line_001_002,4.5871,0.2254,0.1334,0.0
2012-07-07 21:30:00,line_002_003,0.4811,-0.0237,0.0127,0.0
2012-07-07 21:30:00,line_003_004,0.7504,-0.0476,0.0012,0.0
2012-07-07 22:00:00,line_001_002,4.8674,0.2422,0.1411,0.0
2012-07-07 22:00:00,line_002_003,0.8805,0.0122,0.0297,0.0
2012-07-07 22:00:00,line_003_004,0.7352,-0.0467,0.0012,0.0
2012-07-07 22:30:00,line_001_002,1.9871,0.091,0.0592,0.0
2012-07-07 22:30:00,line_002_003,0.3718,-0.0041,0.0132,0.0
2012-07-07 22:30:00,line_003_004,0.4562,-0.0289,0.0012,0.0
2012-07-07 23:00:00,line_001_002,3.1042,0.178,0.0842,0.0
2012-07-07 23:00:00,line_002_003,1.068,0.0616,0.0279,0.0
2012-07-07 23:00:00,line_003_004,0.0322,0.0017,-0.0011,0.0
2012-07-07 23:30:00,line_001_002,2.3315,0.0918,0.0713,0.0
2012-07-07 23:30:00,line_002_003,0.5381,-0.0218,0.0163,0.0
2012-07-07 23:30:00,line_003_004,0.8359,-0.0531,0.0012,0.0
2012-07-08 00:00:00,line_001_002,2.6046,0.1398,0.0745,0.0
2012-07-08 00:00:00,line_002_003,0.8929,0.0419,0.027,0.0
2012-07-08 00:00:00,line_003_004,0.182,-0.0115,0.0012,0.0
2012-07-08 00:30:00,line_001_002,2.0473,0.0924,0.0612,0.0
2012-07-08 00:30:00,line_002_003,0.4916,0.0016,0.0172,0.0
2012-07-08 00:30:00,line_003_004,0.4976,-0.0316,0.0012,0.0
2012-07-08 01:00:00,line_001_002,2.3528,0.132,0.0665,0.0
2012-07-08 01:00:00,line_002_003,0.7018,0.0376,0.0208,0.0
2012-07-08 01:00:00,line_003_004,0.0499,-0.0029,0.0012,0.0
2012-07-08 01:30:00,line_001_002,1.9723,0.0905,0.0588,0.0
2012-07-08 01:30:00,line_002_003,0.4952,0.0046,0.0172,0.0
2012-07-08 01:30:00,line_003_004,0.4495,-0.0285,0.0012,0.0
2012-07-08 02:00:00,line_001_002,1.7182,0.0987,0.0459,0.0
2012-07-08 02:00:00,line_002_003,0.6629,0.0384,0.0167,0.0
2012-07-08 02:00:00,line_003_004,0.0299,0.0015,-0.0011,0.0
2012-07-08 02:30:00,line_001_002,1.0556,0.0539,0.0312,0.0
2012-07-08 02:30:00,line_002_003,0.5848,0.0269,0.0181,0.0
2012-07-08 02:30:00,line_003_004,0.1288,-0.0081,0.0012,0.0
2012-07-08 03:00:00,line_001_002,1.2935,0.0746,0.0339,0.0
2012-07-08 03:00:00,line_002_003,0.5612,0.0327,0.0136,0.0
2012-07-08 03:00:00,line_003_004,0.0403,0.0023,-0.0011,0.0
2012-07-08 03:30:00,line_001_002,1.3925,0.0733,0.0405,0.0
2012-07-08 03:30:00,line_002_003,0.5373,0.0243,0.0168,0.0
2012-07-08 03:30:00,line_003_004,0.1261,-0.0079,0.0012,0.0
2012-07-08 04:00:00,line_001_002,1.2918,0.067,0.0378,0.0
2012-07-08 04:00:00,line_002_003,0.4867,0.0208,0.0154,0.0
2012-07-08 04:00:00,line_003_004,0.1371,-0.0086,0.0012,0.0
2012-07-08 04:30:00,line_001_002,0.7896,0.0418,0.0233,0.0
2012-07-08 04:30:00,line_002_003,0.5044,0.0255,0.0154,0.0
2012-07-08 04:30:00,line_003_004,0.0654,-0.004,0.0012,0.0
2012-07-08 05:00:00,line_001_002,1.0105,0.0587,0.0252,0.0
2012-07-08 05:00:00,line_002_003,0.6383,0.0374,0.0149,0.0
2012-07-08 05:00:00,line_003_004,0.0695,0.0043,-0.0011,0.0
2012-07-08 05:30:00,line_001_002,1.6267,0.0881,0.0468,0.0
2012-07-08 05:30:00,line_002_003,0.721,0.0362,0.0217,0.0
2012-07-08 05:30:00,line_003_004,0.0979,-0.0061,0.0012,0.0
2012-07-08 06:00:00,line_001_002,2.2627,0.123,0.0646,0.0
2012-07-08 06:00:00,line_002_003,0.9225,0.0463,0.0275,0.0
2012-07-08 06:00:00,line_003_004,0.1276,-0.008,0.0012,0.0
